"sensor","value","time","id"
"TCB",12.10,"2020-11-18 10:49:23",1064872
"TCB",10.60,"2020-11-18 10:04:22",1064827
"HUMB",88.00,"2020-11-18 10:19:22",1064843
"TCB",10.60,"2020-11-18 10:19:22",1064845
"HUMB",100.00,"2020-11-19 09:04:22",1066265
"TCB",5.60,"2020-11-19 09:04:22",1066267
"HUMB",100.00,"2020-11-19 09:19:22",1066283
"TCB",5.60,"2020-11-19 09:19:22",1066285
"HUMB",100.00,"2020-11-19 09:34:22",1066301
"TCB",5.50,"2020-11-19 09:34:22",1066303
"HUMB",100.00,"2020-11-19 09:49:22",1066319
"HUMB",100.00,"2020-11-19 10:19:22",1066346
"TCB",5.90,"2020-11-19 10:19:22",1066348
"TCB",5.70,"2020-11-19 09:49:22",1066321
"HUMB",100.00,"2020-11-19 10:04:22",1066328
"TCB",5.80,"2020-11-19 10:04:22",1066330
"HUMB",66.00,"2020-11-20 10:49:22",1067966
"HUMB",69.00,"2020-11-20 09:04:22",1067849
"TCB",8.30,"2020-11-20 09:04:22",1067851
"HUMB",68.00,"2020-11-20 09:19:22",1067867
"TCB",8.10,"2020-11-20 09:19:22",1067869
"HUMB",67.00,"2020-11-20 09:34:22",1067885
"TCB",9.30,"2020-11-20 09:34:22",1067887
"HUMB",66.00,"2020-11-20 09:49:22",1067903
"TCB",8.50,"2020-11-20 09:49:22",1067905
"HUMB",63.00,"2020-11-20 10:04:22",1067921
"TCB",9.80,"2020-11-20 10:04:22",1067923
"HUMB",71.00,"2020-11-20 10:19:22",1067939
"TCB",8.20,"2020-11-20 10:19:22",1067941
"TCB",7.90,"2020-11-20 10:49:22",1067968
"HUMB",81.00,"2020-11-21 10:34:22",1069586
"TCB",3.10,"2020-11-21 10:34:22",1069588
"HUMB",78.00,"2020-11-21 10:49:23",1069604
"HUMB",88.00,"2020-11-21 09:04:22",1069478
"TCB",2.30,"2020-11-21 09:04:22",1069480
"HUMB",87.00,"2020-11-21 09:19:22",1069496
"TCB",2.10,"2020-11-21 09:19:22",1069498
"TCB",4.10,"2020-11-21 10:49:23",1069606
"HUMB",84.00,"2020-11-21 09:34:23",1069514
"TCB",3.10,"2020-11-21 09:34:23",1069516
"HUMB",74.00,"2020-11-22 10:04:22",1071197
"HUMB",81.00,"2020-11-21 09:49:23",1069532
"TCB",3.10,"2020-11-21 09:49:23",1069534
"HUMB",82.00,"2020-11-21 10:04:23",1069550
"TCB",3.10,"2020-11-21 10:04:23",1069552
"HUMB",84.00,"2020-11-21 10:19:23",1069568
"TCB",3.30,"2020-11-21 10:19:23",1069570
"TCB",4.10,"2020-11-22 10:04:22",1071199
"HUMB",72.00,"2020-11-22 10:19:23",1071215
"HUMB",78.00,"2020-11-22 09:04:23",1071143
"TCB",3.90,"2020-11-22 09:04:23",1071145
"TCB",4.60,"2020-11-22 10:19:23",1071217
"HUMB",77.00,"2020-11-22 09:19:22",1071152
"TCB",3.70,"2020-11-22 09:19:22",1071154
"HUMB",70.00,"2020-11-22 10:34:23",1071233
"HUMB",73.00,"2020-11-22 09:34:22",1071170
"TCB",4.60,"2020-11-22 09:34:22",1071172
"TCB",5.90,"2020-11-22 10:34:23",1071235
"HUMB",68.00,"2020-11-22 10:49:22",1071251
"TCB",5.50,"2020-11-22 10:49:22",1071253
"TCB",3.50,"2020-11-23 09:19:22",1072675
"HUMB",88.00,"2020-11-23 09:34:22",1072691
"TCB",3.30,"2020-11-23 09:34:22",1072693
"HUMB",87.00,"2020-11-23 09:49:22",1072709
"TCB",3.60,"2020-11-23 09:49:22",1072711
"HUMB",84.00,"2020-11-23 10:04:22",1072718
"TCB",4.20,"2020-11-23 10:04:22",1072720
"HUMB",87.00,"2020-11-23 10:19:22",1072736
"HUMB",90.00,"2020-11-23 09:04:22",1072655
"TCB",2.80,"2020-11-23 09:04:22",1072657
"TCB",3.60,"2020-11-23 10:19:22",1072738
"HUMB",87.00,"2020-11-23 09:19:22",1072673
"HUMB",87.00,"2020-11-23 10:34:22",1072754
"TCB",3.70,"2020-11-23 10:34:22",1072756
"HUMB",85.00,"2020-11-23 10:49:23",1072772
"TCB",4.40,"2020-11-23 10:49:23",1072774
"HUMB",100.00,"2020-11-24 10:19:22",1074311
"HUMB",100.00,"2020-11-24 09:04:22",1074230
"TCB",0.90,"2020-11-24 09:04:22",1074232
"HUMB",100.00,"2020-11-24 09:19:22",1074239
"TCB",0.80,"2020-11-24 09:19:22",1074241
"HUMB",100.00,"2020-11-24 09:34:22",1074257
"TCB",0.90,"2020-11-24 09:34:22",1074259
"HUMB",100.00,"2020-11-24 09:49:22",1074275
"TCB",1.20,"2020-11-24 09:49:22",1074277
"HUMB",100.00,"2020-11-24 10:04:22",1074293
"TCB",1.10,"2020-11-24 10:04:22",1074295
"TCB",1.20,"2020-11-24 10:19:22",1074313
"HUMB",100.00,"2020-11-24 10:34:22",1074329
"TCB",1.20,"2020-11-24 10:34:22",1074331
"HUMB",100.00,"2020-11-24 10:49:22",1074347
"TCB",1.30,"2020-11-24 10:49:22",1074349
"HUMB",100.00,"2020-11-25 10:34:22",1075805
"HUMB",100.00,"2020-11-25 09:04:22",1075706
"TCB",0.70,"2020-11-25 09:04:22",1075708
"HUMB",100.00,"2020-11-25 09:19:22",1075724
"TCB",0.80,"2020-11-25 09:19:22",1075726
"HUMB",100.00,"2020-11-25 09:34:23",1075742
"TCB",0.80,"2020-11-25 09:34:23",1075744
"HUMB",100.00,"2020-11-25 10:04:22",1075769
"TCB",1.10,"2020-11-25 10:04:22",1075771
"HUMB",100.00,"2020-11-25 10:19:23",1075787
"TCB",1.40,"2020-11-25 10:19:23",1075789
"TCB",1.30,"2020-11-25 10:34:22",1075807
"HUMB",98.00,"2020-11-25 10:49:23",1075823
"TCB",1.40,"2020-11-25 10:49:23",1075825
"HUMB",95.00,"2020-11-27 09:34:23",1078883
"HUMB",96.00,"2020-11-26 09:04:23",1077380
"TCB",1.70,"2020-11-26 09:04:23",1077382
"HUMB",96.00,"2020-11-26 09:19:22",1077389
"TCB",1.80,"2020-11-26 09:19:22",1077391
"HUMB",95.00,"2020-11-26 09:34:22",1077407
"TCB",1.80,"2020-11-26 09:34:22",1077409
"HUMB",95.00,"2020-11-26 09:49:22",1077416
"TCB",1.80,"2020-11-26 09:49:22",1077418
"HUMB",96.00,"2020-11-26 10:04:22",1077425
"TCB",1.80,"2020-11-26 10:04:22",1077427
"HUMB",95.00,"2020-11-26 10:19:23",1077443
"TCB",1.80,"2020-11-26 10:19:23",1077445
"HUMB",95.00,"2020-11-26 10:34:23",1077452
"TCB",1.80,"2020-11-26 10:34:23",1077454
"HUMB",95.00,"2020-11-26 10:49:23",1077470
"TCB",1.80,"2020-11-26 10:49:23",1077472
"HUMB",95.00,"2020-11-27 09:04:22",1078847
"TCB",1.30,"2020-11-27 09:04:22",1078849
"HUMB",96.00,"2020-11-27 09:19:22",1078865
"TCB",1.60,"2020-11-27 09:19:22",1078867
"TCB",1.80,"2020-11-27 09:34:23",1078885
"HUMB",94.00,"2020-11-27 09:49:22",1078901
"TCB",1.90,"2020-11-27 09:49:22",1078903
"HUMB",94.00,"2020-11-27 10:04:22",1078919
"TCB",2.10,"2020-11-27 10:04:22",1078921
"HUMB",94.00,"2020-11-27 10:19:23",1078937
"TCB",2.20,"2020-11-27 10:19:23",1078939
"HUMB",93.00,"2020-11-27 10:34:22",1078955
"TCB",2.20,"2020-11-27 10:34:22",1078957
"HUMB",94.00,"2020-11-27 10:49:23",1078982
"TCB",2.10,"2020-11-27 10:49:23",1078984
"HUMB",86.00,"2020-11-29 09:04:23",1082015
"HUMB",100.00,"2020-11-28 09:04:23",1080503
"TCB",2.80,"2020-11-28 09:04:23",1080505
"HUMB",92.00,"2020-11-28 09:34:22",1080521
"TCB",5.70,"2020-11-28 09:34:22",1080523
"HUMB",93.00,"2020-11-28 09:49:22",1080539
"TCB",4.60,"2020-11-28 09:49:22",1080541
"HUMB",92.00,"2020-11-28 10:04:22",1080557
"TCB",4.70,"2020-11-28 10:04:22",1080559
"HUMB",92.00,"2020-11-28 10:19:22",1080575
"TCB",4.60,"2020-11-28 10:19:22",1080577
"HUMB",87.00,"2020-11-28 10:34:22",1080593
"TCB",4.90,"2020-11-28 10:34:22",1080595
"HUMB",84.00,"2020-11-28 10:49:22",1080611
"TCB",5.70,"2020-11-28 10:49:22",1080613
"TCB",3.10,"2020-11-29 09:04:23",1082017
"HUMB",84.00,"2020-11-29 09:19:23",1082033
"HUMB",79.00,"2020-11-29 10:49:22",1082123
"TCB",4.90,"2020-11-29 10:49:22",1082125
"TCB",3.60,"2020-11-29 09:19:23",1082035
"HUMB",83.00,"2020-11-29 09:49:22",1082051
"TCB",4.30,"2020-11-29 09:49:22",1082053
"HUMB",82.00,"2020-11-29 10:04:22",1082069
"TCB",4.50,"2020-11-29 10:04:22",1082071
"HUMB",82.00,"2020-11-29 10:19:22",1082087
"TCB",4.40,"2020-11-29 10:19:22",1082089
"HUMB",81.00,"2020-11-29 10:34:22",1082105
"TCB",4.90,"2020-11-29 10:34:22",1082107
"HUMB",100.00,"2020-11-30 10:04:23",1083608
"TCB",1.80,"2020-11-30 10:04:23",1083610
"HUMB",100.00,"2020-11-30 10:34:23",1083635
"HUMB",100.00,"2020-11-30 09:04:23",1083545
"TCB",1.60,"2020-11-30 09:04:23",1083547
"TCB",2.50,"2020-11-30 10:34:23",1083637
"HUMB",100.00,"2020-11-30 10:49:22",1083653
"HUMB",100.00,"2020-11-30 09:19:22",1083563
"TCB",1.60,"2020-11-30 09:19:22",1083565
"HUMB",100.00,"2020-11-30 09:34:22",1083581
"TCB",1.60,"2020-11-30 09:34:22",1083583
"TCB",2.60,"2020-11-30 10:49:22",1083655
"HUMB",100.00,"2020-11-30 09:49:23",1083590
"TCB",1.60,"2020-11-30 09:49:23",1083592
"HUMB",89.00,"2020-12-01 09:19:22",1085228
"HUMB",90.00,"2020-12-01 09:04:23",1085210
"TCB",0.20,"2020-12-01 09:04:23",1085212
"TCB",0.70,"2020-12-01 09:19:22",1085230
"HUMB",87.00,"2020-12-01 09:34:22",1085246
"TCB",0.80,"2020-12-01 09:34:22",1085248
"HUMB",88.00,"2020-12-01 10:04:22",1085264
"TCB",1.10,"2020-12-01 10:04:22",1085266
"HUMB",88.00,"2020-12-01 10:19:23",1085282
"TCB",1.10,"2020-12-01 10:19:23",1085284
"HUMB",88.00,"2020-12-01 10:34:22",1085300
"TCB",1.40,"2020-12-01 10:34:22",1085302
"HUMB",87.00,"2020-12-01 10:49:22",1085318
"TCB",1.70,"2020-12-01 10:49:22",1085320
"HUMB",84.00,"2020-12-02 10:34:23",1086947
"HUMB",98.00,"2020-12-02 09:04:22",1086848
"TCB",-0.80,"2020-12-02 09:04:22",1086850
"HUMB",94.00,"2020-12-02 09:19:22",1086866
"TCB",-0.80,"2020-12-02 09:19:22",1086868
"HUMB",90.00,"2020-12-02 09:34:22",1086884
"TCB",0.60,"2020-12-02 09:34:22",1086886
"HUMB",89.00,"2020-12-02 09:49:22",1086902
"TCB",-0.80,"2020-12-02 09:49:22",1086904
"TCB",-0.80,"2020-12-02 10:34:23",1086949
"HUMB",82.00,"2020-12-02 10:04:22",1086920
"TCB",0.60,"2020-12-02 10:04:22",1086922
"HUMB",82.00,"2020-12-02 10:49:22",1086965
"HUMB",75.00,"2020-12-02 10:19:22",1086929
"TCB",1.50,"2020-12-02 10:19:22",1086931
"TCB",0.50,"2020-12-02 10:49:22",1086967
"HUMB",100.00,"2020-12-03 09:04:23",1088459
"TCB",-0.80,"2020-12-03 09:04:23",1088461
"HUMB",100.00,"2020-12-03 09:19:22",1088477
"TCB",0.20,"2020-12-03 09:19:22",1088479
"HUMB",100.00,"2020-12-03 09:34:23",1088495
"TCB",0.20,"2020-12-03 09:34:23",1088497
"HUMB",100.00,"2020-12-03 09:49:23",1088513
"TCB",-0.80,"2020-12-03 09:49:23",1088515
"HUMB",100.00,"2020-12-03 10:04:22",1088531
"TCB",-0.80,"2020-12-03 10:04:22",1088533
"HUMB",100.00,"2020-12-03 10:34:22",1088558
"TCB",0.20,"2020-12-03 10:34:22",1088560
"HUMB",94.00,"2020-12-04 10:34:23",1090079
"HUMB",96.00,"2020-12-04 09:04:22",1090007
"TCB",4.60,"2020-12-04 09:04:22",1090009
"HUMB",95.00,"2020-12-04 09:19:22",1090016
"TCB",4.60,"2020-12-04 09:19:22",1090018
"HUMB",94.00,"2020-12-04 09:34:23",1090025
"TCB",4.70,"2020-12-04 09:34:23",1090027
"HUMB",94.00,"2020-12-04 09:49:22",1090034
"TCB",4.80,"2020-12-04 09:49:22",1090036
"TCB",4.70,"2020-12-04 10:34:23",1090081
"HUMB",93.00,"2020-12-04 10:49:23",1090097
"HUMB",94.00,"2020-12-04 10:04:22",1090052
"TCB",4.80,"2020-12-04 10:04:22",1090054
"HUMB",94.00,"2020-12-04 10:19:22",1090061
"TCB",4.80,"2020-12-04 10:19:22",1090063
"TCB",5.10,"2020-12-04 10:49:23",1090099
"HUMB",73.00,"2020-12-05 10:49:22",1091564
"TCB",11.70,"2020-12-05 10:49:22",1091566
"HUMB",74.00,"2020-12-06 10:04:23",1092941
"HUMB",86.00,"2020-12-05 09:04:22",1091456
"TCB",8.20,"2020-12-05 09:04:22",1091458
"HUMB",86.00,"2020-12-05 09:19:23",1091474
"TCB",8.40,"2020-12-05 09:19:23",1091476
"HUMB",84.00,"2020-12-05 09:34:22",1091483
"TCB",8.80,"2020-12-05 09:34:22",1091485
"HUMB",82.00,"2020-12-05 09:49:22",1091501
"TCB",9.50,"2020-12-05 09:49:22",1091503
"HUMB",81.00,"2020-12-05 10:04:22",1091510
"TCB",9.70,"2020-12-05 10:04:22",1091512
"HUMB",79.00,"2020-12-05 10:19:22",1091528
"TCB",10.50,"2020-12-05 10:19:22",1091530
"HUMB",76.00,"2020-12-05 10:34:22",1091546
"TCB",11.30,"2020-12-05 10:34:22",1091548
"HUMB",73.00,"2020-12-06 09:04:23",1092896
"TCB",12.10,"2020-12-06 09:04:23",1092898
"HUMB",71.00,"2020-12-06 09:19:22",1092914
"TCB",12.40,"2020-12-06 09:19:22",1092916
"HUMB",72.00,"2020-12-06 09:34:22",1092923
"TCB",12.10,"2020-12-06 09:34:22",1092925
"TCB",11.80,"2020-12-06 10:04:23",1092943
"HUMB",74.00,"2020-12-06 10:19:22",1092959
"TCB",11.90,"2020-12-06 10:19:22",1092961
"HUMB",74.00,"2020-12-06 10:34:23",1092977
"TCB",11.90,"2020-12-06 10:34:23",1092979
"HUMB",74.00,"2020-12-06 10:49:23",1092995
"TCB",12.20,"2020-12-06 10:49:23",1092997
"HUMB",87.00,"2020-12-08 09:34:22",1095803
"HUMB",82.00,"2020-12-07 09:19:22",1094309
"TCB",8.70,"2020-12-07 09:19:22",1094311
"HUMB",84.00,"2020-12-07 09:34:22",1094318
"TCB",8.60,"2020-12-07 09:34:22",1094320
"HUMB",86.00,"2020-12-07 09:49:23",1094327
"TCB",8.50,"2020-12-07 09:49:23",1094329
"HUMB",87.00,"2020-12-07 10:04:22",1094345
"TCB",8.40,"2020-12-07 10:04:22",1094347
"HUMB",85.00,"2020-12-07 10:19:22",1094363
"TCB",8.50,"2020-12-07 10:19:22",1094365
"HUMB",86.00,"2020-12-07 10:34:22",1094381
"TCB",8.40,"2020-12-07 10:34:22",1094383
"HUMB",85.00,"2020-12-07 10:49:22",1094399
"TCB",8.40,"2020-12-07 10:49:22",1094401
"HUMB",90.00,"2020-12-08 09:04:22",1095776
"TCB",5.80,"2020-12-08 09:04:22",1095778
"TCB",6.40,"2020-12-08 09:34:22",1095805
"HUMB",86.00,"2020-12-08 09:49:22",1095821
"TCB",6.60,"2020-12-08 09:49:22",1095823
"HUMB",86.00,"2020-12-08 10:04:22",1095839
"TCB",6.70,"2020-12-08 10:04:22",1095841
"HUMB",84.00,"2020-12-08 10:19:22",1095857
"TCB",7.10,"2020-12-08 10:19:22",1095859
"HUMB",84.00,"2020-12-08 10:34:22",1095875
"TCB",7.20,"2020-12-08 10:34:22",1095877
"HUMB",97.00,"2020-12-09 09:04:22",1097315
"TCB",2.60,"2020-12-09 09:04:22",1097317
"HUMB",88.00,"2020-12-09 09:34:22",1097342
"TCB",6.60,"2020-12-09 10:49:22",1097416
"TCB",4.60,"2020-12-09 09:34:22",1097344
"HUMB",84.00,"2020-12-09 09:49:22",1097351
"TCB",4.60,"2020-12-09 09:49:22",1097353
"HUMB",78.00,"2020-12-09 10:04:22",1097369
"TCB",6.10,"2020-12-09 10:04:22",1097371
"HUMB",75.00,"2020-12-09 10:34:23",1097396
"TCB",6.70,"2020-12-09 10:34:23",1097398
"HUMB",75.00,"2020-12-09 10:49:22",1097414
"HUMB",94.00,"2020-12-10 09:04:23",1098728
"TCB",-0.80,"2020-12-10 09:04:23",1098730
"HUMB",100.00,"2020-12-11 09:19:22",1099970
"HUMB",94.00,"2020-12-10 09:19:22",1098746
"TCB",-0.80,"2020-12-10 09:19:22",1098748
"HUMB",93.00,"2020-12-10 09:34:22",1098764
"TCB",-0.80,"2020-12-10 09:34:22",1098766
"HUMB",92.00,"2020-12-10 09:49:23",1098773
"TCB",-0.80,"2020-12-10 09:49:23",1098775
"HUMB",95.00,"2020-12-10 10:04:22",1098782
"TCB",-0.80,"2020-12-10 10:04:22",1098784
"HUMB",98.00,"2020-12-10 10:19:22",1098791
"TCB",-0.80,"2020-12-10 10:19:22",1098793
"HUMB",98.00,"2020-12-10 10:34:22",1098809
"TCB",-0.80,"2020-12-10 10:34:22",1098811
"TCB",2.10,"2020-12-11 09:19:22",1099972
"HUMB",100.00,"2020-12-11 09:34:22",1099988
"HUMB",100.00,"2020-12-11 09:04:22",1099952
"TCB",1.90,"2020-12-11 09:04:22",1099954
"TCB",2.30,"2020-12-11 09:34:22",1099990
"HUMB",100.00,"2020-12-11 09:49:22",1100006
"TCB",2.50,"2020-12-11 09:49:22",1100008
"HUMB",100.00,"2020-12-11 10:04:22",1100024
"TCB",2.50,"2020-12-11 10:04:22",1100026
"HUMB",100.00,"2020-12-11 10:19:22",1100033
"TCB",2.60,"2020-12-11 10:19:22",1100035
"HUMB",100.00,"2020-12-11 10:34:22",1100042
"TCB",2.90,"2020-12-11 10:34:22",1100044
"HUMB",97.00,"2020-12-11 10:49:23",1100051
"TCB",3.30,"2020-12-11 10:49:23",1100053
"HUMB",100.00,"2020-12-12 10:49:22",1101356
"HUMB",100.00,"2020-12-12 09:04:23",1101230
"TCB",2.20,"2020-12-12 09:04:23",1101232
"HUMB",100.00,"2020-12-12 09:19:22",1101248
"TCB",2.20,"2020-12-12 09:19:22",1101250
"HUMB",100.00,"2020-12-12 09:34:22",1101266
"TCB",2.10,"2020-12-12 09:34:22",1101268
"HUMB",100.00,"2020-12-12 09:49:22",1101284
"TCB",2.20,"2020-12-12 09:49:22",1101286
"HUMB",100.00,"2020-12-12 10:04:22",1101302
"TCB",2.20,"2020-12-12 10:04:22",1101304
"HUMB",100.00,"2020-12-12 10:19:22",1101320
"TCB",2.20,"2020-12-12 10:19:22",1101322
"HUMB",100.00,"2020-12-12 10:34:22",1101338
"TCB",2.30,"2020-12-12 10:34:22",1101340
"TCB",2.20,"2020-12-12 10:49:22",1101358
"HUMB",93.00,"2020-12-13 09:19:23",1102598
"TCB",3.50,"2020-12-13 09:19:23",1102600
"HUMB",92.00,"2020-12-13 09:34:22",1102607
"TCB",3.70,"2020-12-13 09:34:22",1102609
"HUMB",93.00,"2020-12-13 09:49:22",1102625
"TCB",3.40,"2020-12-13 09:49:22",1102627
"HUMB",94.00,"2020-12-13 10:04:22",1102643
"TCB",3.70,"2020-12-13 10:04:22",1102645
"HUMB",92.00,"2020-12-13 09:04:22",1102580
"TCB",3.50,"2020-12-13 09:04:22",1102582
"HUMB",90.00,"2020-12-13 10:34:22",1102679
"TCB",4.10,"2020-12-13 10:34:22",1102681
"HUMB",90.00,"2020-12-13 10:49:22",1102697
"TCB",4.20,"2020-12-13 10:49:22",1102699
"HUMB",93.00,"2020-12-14 09:04:22",1103885
"TCB",4.80,"2020-12-14 09:04:22",1103887
"HUMB",91.00,"2020-12-14 09:19:22",1103903
"TCB",5.20,"2020-12-14 09:19:22",1103905
"HUMB",88.00,"2020-12-14 09:34:22",1103921
"TCB",5.60,"2020-12-14 09:34:22",1103923
"HUMB",86.00,"2020-12-14 09:49:22",1103930
"TCB",5.80,"2020-12-14 09:49:22",1103932
"HUMB",85.00,"2020-12-14 10:04:22",1103948
"TCB",6.40,"2020-12-14 10:04:22",1103950
"HUMB",87.00,"2020-12-14 10:19:22",1103957
"TCB",6.30,"2020-12-14 10:19:22",1103959
"HUMB",86.00,"2020-12-14 10:34:22",1103975
"TCB",6.40,"2020-12-14 10:34:22",1103977
"HUMB",92.00,"2020-12-16 09:04:22",1106207
"HUMB",86.00,"2020-12-14 10:49:22",1103993
"TCB",7.10,"2020-12-14 10:49:22",1103995
"HUMB",91.00,"2020-12-15 09:04:22",1105118
"TCB",2.90,"2020-12-15 09:04:22",1105120
"HUMB",91.00,"2020-12-15 09:34:23",1105127
"TCB",3.10,"2020-12-15 09:34:23",1105129
"HUMB",90.00,"2020-12-15 09:49:23",1105136
"TCB",3.20,"2020-12-15 09:49:23",1105138
"HUMB",89.00,"2020-12-15 10:04:22",1105145
"TCB",3.50,"2020-12-15 10:04:22",1105147
"HUMB",88.00,"2020-12-15 10:19:22",1105163
"TCB",3.50,"2020-12-15 10:19:22",1105165
"HUMB",87.00,"2020-12-15 10:34:22",1105181
"TCB",3.50,"2020-12-15 10:34:22",1105183
"HUMB",87.00,"2020-12-15 10:49:22",1105199
"TCB",3.70,"2020-12-15 10:49:22",1105201
"TCB",3.50,"2020-12-16 09:04:22",1106209
"HUMB",92.00,"2020-12-16 09:19:22",1106216
"TCB",3.70,"2020-12-16 09:19:22",1106218
"HUMB",90.00,"2020-12-16 09:34:22",1106225
"TCB",3.90,"2020-12-16 09:34:22",1106227
"HUMB",89.00,"2020-12-16 09:49:22",1106234
"TCB",3.90,"2020-12-16 09:49:22",1106236
"HUMB",91.00,"2020-12-16 10:04:22",1106252
"TCB",3.80,"2020-12-16 10:04:22",1106254
"HUMB",87.00,"2020-12-16 10:34:22",1106270
"TCB",4.50,"2020-12-16 10:34:22",1106272
"HUMB",86.00,"2020-12-16 10:49:22",1106288
"TCB",4.60,"2020-12-16 10:49:22",1106290
"HUMB",92.00,"2020-12-17 09:04:22",1107458
"TCB",3.50,"2020-12-17 09:04:22",1107460
"HUMB",93.00,"2020-12-17 09:19:22",1107467
"TCB",3.50,"2020-12-17 09:19:22",1107469
"HUMB",92.00,"2020-12-17 09:34:23",1107476
"TCB",3.70,"2020-12-17 09:34:23",1107478
"HUMB",92.00,"2020-12-17 09:49:22",1107485
"TCB",3.70,"2020-12-17 09:49:22",1107487
"HUMB",92.00,"2020-12-17 10:04:23",1107494
"TCB",3.80,"2020-12-17 10:04:23",1107496
"HUMB",97.00,"2020-12-18 09:49:22",1108646
"TCB",3.40,"2020-12-18 09:49:22",1108648
"HUMB",97.00,"2020-12-18 10:04:22",1108655
"HUMB",98.00,"2020-12-18 09:04:22",1108610
"TCB",3.10,"2020-12-18 09:04:22",1108612
"HUMB",97.00,"2020-12-18 09:19:22",1108619
"TCB",3.30,"2020-12-18 09:19:22",1108621
"TCB",3.60,"2020-12-18 10:04:22",1108657
"HUMB",97.00,"2020-12-18 09:34:22",1108628
"TCB",3.30,"2020-12-18 09:34:22",1108630
"HUMB",97.00,"2020-12-18 10:19:22",1108664
"TCB",3.70,"2020-12-18 10:19:22",1108666
"HUMB",97.00,"2020-12-18 10:34:22",1108673
"TCB",3.60,"2020-12-18 10:34:22",1108675
"HUMB",96.00,"2020-12-18 10:49:22",1108682
"TCB",3.70,"2020-12-18 10:49:22",1108684
"HUMB",100.00,"2020-12-19 09:04:22",1109726
"TCB",2.80,"2020-12-19 09:04:22",1109728
"HUMB",100.00,"2020-12-19 09:19:22",1109744
"HUMB",100.00,"2020-12-19 10:34:22",1109780
"TCB",3.10,"2020-12-19 10:34:22",1109782
"TCB",2.80,"2020-12-19 09:19:22",1109746
"HUMB",100.00,"2020-12-19 10:49:22",1109789
"TCB",3.10,"2020-12-19 10:49:22",1109791
"HUMB",100.00,"2020-12-19 09:34:22",1109753
"TCB",2.90,"2020-12-19 09:34:22",1109755
"HUMB",100.00,"2020-12-19 09:49:22",1109762
"TCB",2.90,"2020-12-19 09:49:22",1109764
"HUMB",100.00,"2020-12-20 09:04:22",1110671
"TCB",2.30,"2020-12-20 09:04:22",1110673
"HUMB",100.00,"2020-12-20 09:19:22",1110680
"TCB",2.50,"2020-12-20 09:19:22",1110682
"HUMB",100.00,"2020-12-20 09:34:22",1110689
"TCB",2.50,"2020-12-20 09:34:22",1110691
"HUMB",100.00,"2020-12-20 09:49:22",1110698
"TCB",2.60,"2020-12-20 09:49:22",1110700
"HUMB",100.00,"2020-12-20 10:04:22",1110707
"TCB",2.60,"2020-12-20 10:04:22",1110709
"HUMB",100.00,"2020-12-20 10:19:22",1110716
"TCB",2.60,"2020-12-20 10:19:22",1110718
"HUMB",100.00,"2020-12-20 10:34:22",1110725
"TCB",2.60,"2020-12-20 10:34:22",1110727
"HUMB",100.00,"2020-12-20 10:49:22",1110743
"TCB",2.60,"2020-12-20 10:49:22",1110745
"TCB",3.20,"2020-12-21 09:19:22",1111762
"HUMB",100.00,"2020-12-21 09:34:22",1111769
"TCB",3.30,"2020-12-21 09:34:22",1111771
"HUMB",100.00,"2020-12-21 09:49:22",1111778
"TCB",3.50,"2020-12-21 09:49:22",1111780
"HUMB",100.00,"2020-12-21 09:04:22",1111751
"TCB",3.10,"2020-12-21 09:04:22",1111753
"HUMB",100.00,"2020-12-21 09:19:22",1111760
"HUMB",100.00,"2020-12-21 10:04:22",1111796
"TCB",3.60,"2020-12-21 10:04:22",1111798
"HUMB",100.00,"2020-12-21 10:19:22",1111805
"TCB",3.40,"2020-12-21 10:19:22",1111807
"HUMB",100.00,"2020-12-21 10:34:22",1111823
"TCB",3.40,"2020-12-21 10:34:22",1111825
"HUMB",100.00,"2020-12-21 10:49:22",1111832
"TCB",3.40,"2020-12-21 10:49:22",1111834
"HUMB",100.00,"2020-12-22 09:04:22",1112597
"TCB",3.20,"2020-12-22 09:04:22",1112599
"TCB",3.30,"2020-12-22 10:04:22",1112635
"HUMB",100.00,"2020-12-22 10:19:23",1112642
"TCB",3.30,"2020-12-22 10:19:23",1112644
"HUMB",100.00,"2020-12-22 09:19:22",1112606
"HUMB",100.00,"2020-12-22 10:34:22",1112651
"TCB",3.30,"2020-12-22 10:34:22",1112653
"HUMB",100.00,"2020-12-22 10:49:22",1112660
"TCB",3.40,"2020-12-22 10:49:22",1112662
"TCB",3.30,"2020-12-22 09:19:22",1112608
"HUMB",100.00,"2020-12-22 09:34:22",1112615
"TCB",3.30,"2020-12-22 09:34:22",1112617
"HUMB",100.00,"2020-12-22 09:49:22",1112624
"TCB",3.40,"2020-12-22 09:49:22",1112626
"HUMB",100.00,"2020-12-22 10:04:22",1112633
"HUMB",100.00,"2020-12-23 09:04:22",1113605
"TCB",6.10,"2020-12-23 09:04:22",1113607
"HUMB",100.00,"2020-12-23 09:19:22",1113614
"TCB",5.90,"2020-12-23 09:19:22",1113616
"HUMB",100.00,"2020-12-23 09:49:22",1113632
"TCB",6.50,"2020-12-23 09:49:22",1113634
"HUMB",100.00,"2020-12-23 09:34:22",1113623
"HUMB",100.00,"2020-12-23 10:04:22",1113650
"TCB",6.40,"2020-12-23 10:04:22",1113652
"TCB",6.10,"2020-12-23 09:34:22",1113625
"HUMB",100.00,"2020-12-23 10:19:22",1113659
"TCB",6.80,"2020-12-23 10:19:22",1113661
